,K-O,Hi-Lo,Hi-Opt I,Hi-Opt II,Knock-Out,KISS,Zen,Omega II,Red 7,Wizard Ace,Halves,No Strategy
1229,50.3348,49.8221,50.4767,50.5024,50.1616,49.9175,50.0296,50.2249,50.2029,49.6124,50.0407,50.8478
1230,50.336,49.8333,50.4674,50.4968,50.1747,49.9087,50.0259,50.2284,50.2153,49.609,50.0584,50.8419
1231,50.3269,49.8224,50.4966,50.4949,50.1679,49.908,50.0148,50.2267,50.2144,49.6012,50.0488,50.8449
1232,50.3207,49.8218,50.4844,50.4945,50.1553,49.8888,50.0163,50.2229,50.2149,49.6045,50.0539,50.845
1233,50.3227,49.816,50.4854,50.486,50.1669,49.8755,50.0391,50.2227,50.2221,49.6092,50.0575,50.8398
1234,50.3349,49.8243,50.488,50.4878,50.1741,49.8712,50.0347,50.2173,50.2072,49.6081,50.0649,50.8414
1235,50.3266,49.8207,50.4861,50.48,50.1696,49.8743,50.031,50.2334,50.2026,49.6032,50.0582,50.8355
1236,50.3219,49.8275,50.4879,50.4966,50.1709,49.8803,50.0346,50.2288,50.2083,49.5969,50.0633,50.8511
1237,50.3128,49.8247,50.4942,50.4895,50.1561,49.8708,50.039,50.2315,50.2016,49.6009,50.0728,50.8534
1238,50.3199,49.8248,50.4945,50.4899,50.1538,49.8709,50.0404,50.2394,50.1918,49.6079,50.0727,50.8623
1239,50.3138,49.8294,50.4985,50.4975,50.1603,49.8835,50.0507,50.2473,50.177,49.6133,50.0705,50.8646
1240,50.3216,49.8273,50.4952,50.4964,50.166,49.8777,50.0462,50.239,50.1857,49.6173,50.0653,50.8646
1241,50.3264,49.8253,50.4984,50.4946,50.1527,49.883,50.0425,50.2256,50.1796,49.6154,50.0579,50.8698
1242,50.332,49.8305,50.4995,50.492,50.1533,49.8786,50.0557,50.2203,50.1788,49.6172,50.0615,50.872
1243,50.323,49.8307,50.5013,50.4982,50.14,49.8714,50.052,50.245,50.1808,49.6234,50.041,50.8757
1244,50.3234,49.8125,50.4995,50.4985,50.148,49.87,50.0454,50.2514,50.1873,49.6112,50.0307,50.8698
1245,50.3385,49.8126,50.4867,50.4879,50.158,49.8936,50.0395,50.2541,50.1827,49.5947,50.0205,50.8794
1246,50.3397,49.8106,50.4738,50.4875,50.1506,49.8988,50.0467,50.2481,50.1738,49.5899,50.0124,50.8728
1247,50.3307,49.81,50.4647,50.498,50.1498,49.9048,50.0423,50.2384,50.1642,49.5866,50.0,50.8743
1248,50.3384,49.8167,50.4658,50.4962,50.1555,49.9063,50.0263,50.2324,50.1801,49.603,49.9971,50.8853
1249,50.3309,49.8293,50.4487,50.4951,50.1619,49.9122,50.0299,50.2322,50.1785,49.6142,49.9993,50.8802
1250,50.3422,49.8316,50.4381,50.4997,50.1675,49.9138,50.0167,50.24,50.1652,49.597,50.0022,50.8883
1251,50.3274,49.8347,50.4465,50.4885,50.1761,49.9182,50.0131,50.2348,50.1811,49.5959,50.0131,50.8927
1252,50.3272,49.8399,50.444,50.4772,50.1854,49.9241,50.0167,50.2455,50.1919,49.5999,50.0153,50.9088
1253,50.3305,49.8458,50.4429,50.4644,50.178,49.9249,50.0182,50.2395,50.2019,49.614,50.0051,50.9175
1254,50.3209,49.8394,50.4448,50.4699,50.167,49.9184,50.0196,50.2443,50.2046,49.6099,50.0138,50.9233
1255,50.3293,49.8301,50.4567,50.463,50.1719,49.9403,50.0152,50.2572,50.2074,49.6088,50.0167,50.9386
1256,50.3283,49.8295,50.473,50.451,50.1704,49.9433,50.0232,50.2664,50.2101,49.6077,50.0152,50.9394
1257,50.3244,49.8413,50.49,50.4593,50.1745,49.939,50.0203,50.2669,50.2157,49.5964,50.0159,50.9466
1258,50.3371,49.8508,50.5026,50.4517,50.1895,49.9463,50.0275,50.2718,50.2163,49.5909,50.0152,50.9538
1259,50.3426,49.8451,50.4921,50.4528,50.1937,49.9427,50.0224,50.286,50.2183,49.589,50.021,50.9472
1260,50.3345,49.8424,50.5004,50.4719,50.1957,49.9297,50.0238,50.2821,50.2058,49.5858,50.0296,50.9341
1261,50.3399,49.8548,50.5036,50.4716,50.1912,49.9225,50.013,50.2798,50.2107,49.5846,50.0224,50.9378
1262,50.3382,49.8585,50.496,50.4611,50.1882,49.9254,50.0022,50.2889,50.2127,49.5792,50.0101,50.9312
1263,50.3509,49.86,50.4869,50.4499,50.1931,49.9212,50.013,50.2988,50.2068,49.5694,49.995,50.9233
1264,50.3592,49.8522,50.4902,50.4553,50.203,49.9256,50.0072,50.3086,50.2088,49.5827,49.9964,50.9153
1265,50.3704,49.8538,50.4926,50.4586,50.205,49.9105,50.0194,50.2961,50.2143,49.5759,49.9957,50.9218
1266,50.3636,49.8503,50.498,50.4597,50.2156,49.8997,50.0108,50.2866,50.2192,49.5906,50.0,50.9168
1267,50.3662,49.8569,50.4983,50.4543,50.214,49.9019,50.005,50.2856,50.2126,49.5844,49.9978,50.9139
1268,50.3652,49.8563,50.4893,50.4518,50.2174,49.8883,50.0093,50.2897,50.2095,49.5733,49.9943,50.9089
1269,50.3635,49.8499,50.4732,50.4493,50.2215,49.8848,50.0287,50.2845,50.2072,49.5715,49.9892,50.9024
1270,50.3654,49.8465,50.4728,50.4453,50.212,49.882,50.0251,50.2785,50.2013,49.5668,49.9728,50.8823
1271,50.3694,49.8387,50.4538,50.4414,50.2197,49.8793,50.0236,50.2776,50.1954,49.57,49.9614,50.8794
1272,50.394,49.8517,50.4563,50.4339,50.2302,49.8786,50.0365,50.2659,50.1953,49.5668,49.9621,50.8859
1273,50.403,49.8683,50.451,50.43,50.2208,49.8787,50.0443,50.27,50.198,49.5657,49.9728,50.8859
1274,50.4233,49.8827,50.4535,50.4304,50.2213,49.8874,50.0357,50.2791,50.205,49.5596,49.9736,50.8695
1275,50.4158,49.8807,50.4595,50.4208,50.2205,49.8882,50.0257,50.2839,50.2127,49.5564,49.965,50.8623
1276,50.4176,49.8865,50.4592,50.4276,50.2146,49.879,50.0235,50.2936,50.2075,49.5531,49.9665,50.871
1277,50.4159,49.8973,50.4638,50.4158,50.208,49.8741,50.0363,50.2955,50.2066,49.5549,49.9772,50.8681
1278,50.434,49.9052,50.4655,50.4183,50.2029,49.8735,50.0484,50.286,50.1979,49.5453,49.9722,50.8567
1279,50.4315,49.9081,50.468,50.4308,50.1942,49.8743,50.0591,50.2943,50.1942,49.5456,49.978,50.8425
1280,50.4447,49.9039,50.4634,50.434,50.1913,49.8751,50.064,50.2983,50.1998,49.5467,49.9808,50.8376
1281,50.4436,49.9054,50.4595,50.4401,50.1819,49.8638,50.0639,50.2832,50.1932,49.5634,49.9886,50.8447
1282,50.4305,49.9076,50.4506,50.4298,50.1825,49.8689,50.0625,50.2936,50.1959,49.568,49.9844,50.837
1283,50.4373,49.9063,50.4496,50.4352,50.1781,49.8604,50.0539,50.3104,50.1851,49.5669,49.9809,50.8313
1284,50.4285,49.8964,50.4428,50.4405,50.1794,49.8598,50.0687,50.3116,50.1807,49.5772,49.9837,50.82
1285,50.4373,49.8866,50.4382,50.4401,50.1813,49.877,50.0673,50.3163,50.1784,49.5889,49.9795,50.8101
1286,50.4278,49.8831,50.44,50.4327,50.1713,49.8757,50.0785,50.3026,50.1705,49.5871,49.9795,50.8059
1287,50.4275,49.8797,50.4461,50.4387,50.1726,49.8701,50.0792,50.2953,50.1718,49.5952,49.9753,50.7975
1288,50.4321,49.8769,50.4379,50.4335,50.1619,49.8801,50.0763,50.3021,50.1688,49.5898,49.9788,50.8146
1289,50.4261,49.8855,50.4447,50.4296,50.1604,49.8632,50.0798,50.2941,50.1659,49.5774,49.9845,50.8154
1290,50.4279,49.8708,50.4316,50.43,50.1708,49.8598,50.0762,50.3017,50.1714,49.587,49.9915,50.8098
1291,50.4296,49.8843,50.4376,50.4388,50.1763,49.8648,50.0747,50.2873,50.1727,49.5922,49.9958,50.8
1292,50.4286,49.878,50.4387,50.4406,50.1846,49.8621,50.0704,50.2864,50.1909,49.5862,50.0063,50.7895
1293,50.4129,49.8746,50.4461,50.4353,50.1788,49.8587,50.0739,50.2862,50.1928,49.595,50.0063,50.7882
1294,50.416,49.9007,50.4373,50.4251,50.1871,49.8553,50.0802,50.2853,50.192,49.6016,49.9958,50.796
1295,50.4199,49.9149,50.4236,50.4227,50.1792,49.8653,50.078,50.2864,50.1897,49.6033,49.9867,50.7827
1296,50.4294,49.9051,50.436,50.442,50.1938,49.8738,50.0709,50.2778,50.1938,49.6022,49.9712,50.7701
1297,50.4333,49.908,50.4517,50.4361,50.186,49.8859,50.0814,50.279,50.2007,49.5871,49.9691,50.7724
1298,50.4343,49.8954,50.4451,50.4336,50.1935,49.8867,50.0771,50.2746,50.1935,49.5916,49.9713,50.7662
1299,50.4535,49.8948,50.4307,50.4515,50.1961,49.8938,50.0862,50.2695,50.1905,49.5968,49.9699,50.7571
1300,50.4559,49.8949,50.4297,50.4414,50.2002,49.896,50.084,50.263,50.1834,49.5915,49.9706,50.7439
1301,50.4772,49.9034,50.4329,50.4313,50.2112,49.8891,50.0888,50.2628,50.177,49.5863,49.9657,50.737
1302,50.465,49.9069,50.4374,50.4309,50.2187,49.8912,50.0825,50.2542,50.1719,49.5915,49.9665,50.7252
1303,50.4632,49.9119,50.4385,50.439,50.2324,49.8787,50.0775,50.2505,50.155,49.5918,49.9658,50.7267
1304,50.4601,49.9022,50.4291,50.4407,50.2246,49.8774,50.0726,50.2608,50.1507,49.604,49.9651,50.7178
1305,50.4618,49.9058,50.4239,50.4341,50.2196,49.881,50.0614,50.271,50.1653,49.6015,49.9749,50.7186
1306,50.4587,49.9219,50.4173,50.438,50.2111,49.8979,50.055,50.2708,50.1784,49.5976,49.977,50.7138
1307,50.4604,49.9359,50.4107,50.4425,50.2095,49.8973,50.0522,50.2657,50.1789,49.6084,49.9798,50.721
1308,50.4587,49.9213,50.4027,50.4366,50.2087,49.9043,50.0376,50.262,50.167,49.601,49.9722,50.7197
1309,50.4625,49.9179,50.408,50.4335,50.2057,49.9121,50.0459,50.2612,50.1654,49.6062,49.975,50.7206
1310,50.4621,49.9138,50.4084,50.4311,50.2097,49.9156,50.0465,50.2769,50.1625,49.61,49.9875,50.7256
1311,50.459,49.9124,50.4143,50.4259,50.2082,49.9157,50.0389,50.2885,50.1638,49.6089,50.0007,50.7314
1312,50.4738,49.9299,50.4057,50.4256,50.2108,49.9144,50.0333,50.2966,50.1623,49.6113,50.0104,50.7475
1313,50.4597,49.9431,50.4144,50.4419,50.2099,49.9179,50.0249,50.2887,50.1601,49.6102,50.0,50.7365
1314,50.4717,49.9473,50.4127,50.436,50.2105,49.9145,50.0305,50.2934,50.1669,49.6216,49.9972,50.7346
1315,50.4659,49.9515,50.4117,50.4329,50.211,49.9132,50.0381,50.2793,50.1716,49.6142,49.9827,50.7361
1316,50.46,49.9453,50.4183,50.4374,50.2136,49.907,50.0581,50.2763,50.166,49.6207,49.9896,50.7376
1317,50.4631,49.955,50.409,50.435,50.2134,49.9105,50.0504,50.2699,50.1631,49.6273,49.9931,50.7246
1318,50.4641,49.9502,50.4162,50.4478,50.2153,49.9078,50.0504,50.26,50.1795,49.6248,49.9786,50.7226
1319,50.448,49.9551,50.4173,50.4474,50.2069,49.9107,50.0448,50.264,50.1759,49.6175,49.9731,50.7214
1320,50.4408,49.9538,50.417,50.4533,50.1965,49.9301,50.0386,50.2569,50.1682,49.6122,49.9711,50.7188
1321,50.4391,49.9441,50.405,50.4571,50.2025,49.9274,50.0331,50.2491,50.1688,49.616,49.9731,50.7237
1322,50.4415,49.9511,50.417,50.4492,50.2078,49.9309,50.0296,50.2489,50.1645,49.6183,49.9635,50.7287
1323,50.4597,49.9614,50.4236,50.4543,50.2131,49.9275,50.0413,50.2529,50.1623,49.6028,49.9691,50.7303
1324,50.4511,49.967,50.4247,50.4547,50.2096,49.9262,50.0447,50.2472,50.1601,49.6038,49.9684,50.7276
1325,50.4446,49.9691,50.4181,50.4454,50.2101,49.9262,50.0426,50.2539,50.1545,49.6013,49.9595,50.7333
1326,50.4374,49.9615,50.4178,50.4451,50.2106,49.9125,50.0467,50.2523,50.1606,49.5934,49.9547,50.7265
1327,50.4378,49.9636,50.4161,50.4413,50.2111,49.9126,50.0391,50.2411,50.1591,49.6005,49.965,50.7143
1328,50.4252,49.9616,50.4316,50.4396,50.2123,49.9209,50.0425,50.2389,50.1542,49.6029,49.9534,50.7
1329,50.4112,49.9541,50.4367,50.4461,50.2047,49.9203,50.0534,50.2394,50.1465,49.5991,49.9418,50.7118
1330,50.4075,49.9637,50.4385,50.4355,50.2066,49.9135,50.0677,50.2344,50.143,49.5898,49.9391,50.7092
1331,50.4051,49.9535,50.4423,50.4482,50.2071,49.9094,50.0718,50.2397,50.1518,49.5935,49.9337,50.7224
1332,50.4001,49.9638,50.4494,50.4485,50.2008,49.9177,50.0615,50.2361,50.1476,49.587,49.9399,50.7294
1333,50.3991,49.9809,50.4477,50.4461,50.1979,49.9143,50.0703,50.2332,50.1338,49.5791,49.929,50.7296
1334,50.4002,49.9993,50.4461,50.4444,50.1917,49.9137,50.0723,50.2358,50.146,49.5692,49.9284,50.7373
1335,50.4087,50.0061,50.4573,50.4407,50.1915,49.9145,50.075,50.2445,50.1472,49.5825,49.9278,50.7306
1336,50.4009,50.0027,50.4604,50.4438,50.1921,49.9227,50.0749,50.264,50.1335,49.58,49.9278,50.7191
1337,50.4,50.0266,50.4661,50.4503,50.1892,49.9467,50.0864,50.2529,50.1436,49.5729,49.9251,50.7151
1338,50.3936,50.0197,50.4719,50.4404,50.1945,49.9461,50.0823,50.2596,50.1319,49.5807,49.9245,50.6982
1339,50.4041,50.0245,50.4689,50.4252,50.2032,49.9577,50.0911,50.275,50.1332,49.5762,49.9246,50.6895
1340,50.4011,50.0068,50.4678,50.4153,50.2206,49.9727,50.0822,50.2775,50.1331,49.5867,49.9314,50.6876
1341,50.4015,49.9885,50.479,50.4048,50.2184,49.9721,50.0868,50.2705,50.1276,49.5796,49.9349,50.681
1342,50.3816,50.0034,50.4705,50.3978,50.2155,49.9694,50.078,50.2683,50.1275,49.5826,49.937,50.6757
1343,50.3887,49.9939,50.4668,50.3948,50.2174,49.968,50.0671,50.2721,50.1321,49.5951,49.9404,50.6704
1344,50.3905,49.9905,50.4631,50.3823,50.2172,49.9613,50.0623,50.2902,50.1266,49.5873,49.9492,50.6557
1345,50.3841,49.9688,50.4688,50.3807,50.2103,49.9463,50.0575,50.2859,50.1265,49.5842,49.9472,50.6518
1346,50.3912,49.9655,50.459,50.3824,50.2156,49.9416,50.0663,50.2945,50.1285,49.5804,49.9527,50.656
1347,50.3876,49.9696,50.4485,50.3774,50.2262,49.9451,50.0763,50.2862,50.1459,49.5855,49.9446,50.6481
1348,50.3792,49.9628,50.4516,50.3906,50.2273,49.9356,50.077,50.2759,50.137,49.5919,49.9379,50.6503
1349,50.3917,49.9764,50.4532,50.3903,50.2299,49.9377,50.0755,50.2831,50.1504,49.5928,49.9393,50.6458
1350,50.3921,49.9696,50.459,50.3894,50.2331,49.9404,50.0748,50.2795,50.1611,49.5776,49.9393,50.6602
1351,50.3864,49.9724,50.4472,50.383,50.245,49.933,50.0734,50.2746,50.1771,49.5813,49.9374,50.6482
1352,50.3895,49.9771,50.4428,50.3834,50.2582,49.9399,50.0774,50.2683,50.179,49.5762,49.9401,50.6558
1353,50.3865,49.9926,50.4344,50.3818,50.254,49.9554,50.0807,50.2789,50.1937,49.5698,49.9381,50.6438
1354,50.3782,49.9892,50.4442,50.3647,50.2598,49.9642,50.0894,50.284,50.1814,49.5573,49.9469,50.6528
1355,50.4014,50.0007,50.4405,50.3638,50.267,49.9724,50.0866,50.2966,50.1947,49.5603,49.949,50.6402
1356,50.4024,49.9966,50.4636,50.3635,50.2728,49.9609,50.096,50.2903,50.2067,49.5667,49.9423,50.6384
1357,50.3961,50.0054,50.466,50.3539,50.2673,49.967,50.0939,50.2901,50.2159,49.5643,49.9397,50.6446
1358,50.3891,50.0067,50.469,50.3556,50.2657,49.9724,50.0858,50.2892,50.2077,49.57,49.9484,50.6522
1359,50.3982,50.002,50.4686,50.3687,50.2716,49.9664,50.083,50.297,50.2169,49.573,49.9478,50.6585
1360,50.4079,49.9987,50.4603,50.3745,50.2654,49.9536,50.089,50.3082,50.2054,49.5727,49.9612,50.6627
1361,50.4063,50.0027,50.4666,50.3695,50.2585,49.9624,50.0909,50.3033,50.1972,49.5837,49.9499,50.6602
1362,50.4259,49.9846,50.4656,50.3586,50.2636,49.9644,50.0869,50.2951,50.1891,49.5753,49.9646,50.6711
1363,50.4176,49.9846,50.4546,50.3543,50.2694,49.9591,50.0908,50.2942,50.1983,49.5796,49.9653,50.6666
1364,50.4074,49.9913,50.4603,50.3567,50.2739,49.9638,50.0894,50.2966,50.1915,49.5679,49.968,50.6674
1365,50.4097,49.9907,50.4559,50.3551,50.2737,49.9632,50.0793,50.2804,50.1907,49.5676,49.9713,50.679
1366,50.4121,49.9867,50.4583,50.3535,50.2947,49.9666,50.0919,50.2822,50.1945,49.5585,49.9667,50.6758
1367,50.4124,49.9867,50.4499,50.3579,50.2945,49.9726,50.0905,50.2873,50.1964,49.5829,49.9601,50.6606
1368,50.4062,49.9893,50.4456,50.3457,50.2949,49.9746,50.0812,50.2891,50.1975,49.5851,49.9488,50.6708
1369,50.4072,49.9967,50.44,50.3574,50.2881,49.974,50.0811,50.2956,50.1934,49.5848,49.9674,50.661
1370,50.4056,49.992,50.4436,50.3472,50.2826,49.9807,50.1056,50.2934,50.1946,49.5838,49.9675,50.6832
1371,50.4106,49.9953,50.4327,50.3416,50.2645,49.984,50.1088,50.2984,50.1958,49.5821,49.9668,50.6767
1372,50.4103,49.9973,50.4357,50.3394,50.2571,49.9967,50.1141,50.3062,50.2003,49.5824,49.9788,50.6722
1373,50.4199,49.9934,50.4427,50.3471,50.2582,50.0073,50.1107,50.3126,50.1942,49.5847,49.9702,50.6923
1374,50.4321,49.9874,50.4569,50.3363,50.2501,50.016,50.1232,50.3084,50.202,49.5856,49.9742,50.6812
1375,50.4167,49.998,50.4467,50.3466,50.2559,50.0146,50.1277,50.3016,50.1992,49.5773,49.9603,50.6694
1376,50.3992,50.0073,50.4523,50.3536,50.257,50.0206,50.121,50.302,50.2004,49.5743,49.9683,50.6795
1377,50.3943,50.0132,50.4401,50.3573,50.2654,50.0146,50.1341,50.2932,50.1963,49.5766,49.961,50.6764
1378,50.3776,50.0013,50.4384,50.3597,50.281,50.0033,50.1288,50.2824,50.1948,49.5796,49.9604,50.6871
1379,50.3865,50.0026,50.4328,50.3614,50.2841,49.9973,50.1267,50.2855,50.2065,49.5825,49.9565,50.684
1380,50.3771,49.9954,50.4272,50.3618,50.274,49.9934,50.1424,50.2754,50.1892,49.5874,49.9532,50.6768
1381,50.3761,49.9855,50.4322,50.3602,50.2718,49.9934,50.1338,50.2687,50.195,49.5752,49.9539,50.681
1382,50.3746,49.9941,50.4352,50.3672,50.2631,49.9881,50.1389,50.2829,50.1975,49.5748,49.9519,50.6785
1383,50.3782,49.9967,50.429,50.3775,50.2616,49.9861,50.1421,50.2972,50.2145,49.5679,49.9408,50.6833
1384,50.3779,49.9947,50.4234,50.3726,50.2536,49.9822,50.1499,50.2878,50.211,49.582,49.9481,50.6954
1385,50.3901,50.0046,50.4342,50.3769,50.2455,49.9888,50.1419,50.2896,50.2096,49.5902,49.9698,50.6909
1386,50.3833,50.0039,50.4359,50.3648,50.2303,49.9954,50.1398,50.292,50.218,49.5761,49.9665,50.6983
1387,50.3778,49.9987,50.431,50.3547,50.2282,49.9908,50.1542,50.2826,50.2152,49.579,49.9679,50.6866
1388,50.3749,49.9993,50.4163,50.3551,50.2371,49.9809,50.1514,50.2988,50.2117,49.5891,49.964,50.6881
1389,50.3733,49.9941,50.4349,50.3477,50.2291,49.9849,50.1513,50.307,50.2109,49.596,49.9653,50.6876
1390,50.3685,49.9856,50.4385,50.3428,50.2238,49.9855,50.1538,50.3016,50.2239,49.6068,49.9647,50.6805
1391,50.3682,49.9804,50.4428,50.3432,50.2288,49.9783,50.1557,50.2955,50.21,49.6149,49.9601,50.6781
1392,50.3738,49.9778,50.4405,50.3345,50.2195,49.9751,50.1634,50.3012,50.2039,49.6152,49.9556,50.6914
1393,50.3586,49.9922,50.4357,50.3271,50.2239,49.977,50.164,50.3055,50.2071,49.605,49.9517,50.683
1394,50.3675,49.983,50.4327,50.3255,50.2173,49.9751,50.1599,50.3053,50.2056,49.6203,49.9504,50.6799
1395,50.3568,49.9948,50.4213,50.3292,50.2113,49.979,50.1546,50.2986,50.1976,49.6199,49.9615,50.6761
1396,50.3468,49.9967,50.4256,50.3316,50.2208,49.981,50.1577,50.2866,50.2151,49.6235,49.9622,50.6769
1397,50.3414,49.9935,50.4233,50.3262,50.211,49.9817,50.155,50.2747,50.1967,49.6101,49.972,50.6902
1398,50.3463,49.9792,50.4322,50.3155,50.2108,49.9771,50.1452,50.2765,50.205,49.624,49.9753,50.6799
1399,50.3532,49.9766,50.4435,50.3049,50.2132,49.9784,50.1691,50.2665,50.199,49.6269,49.9805,50.6892
1400,50.3549,49.9746,50.4426,50.3105,50.1976,49.9674,50.1651,50.2689,50.2041,49.6239,49.976,50.6835
1401,50.3591,49.9798,50.4429,50.3213,50.2045,49.9791,50.1656,50.27,50.2163,49.619,49.9727,50.696
1402,50.3531,49.9695,50.4407,50.3094,50.2018,49.9791,50.1551,50.2815,50.2187,49.6153,49.976,50.7047
1403,50.3476,49.9649,50.4332,50.3196,50.2042,49.9798,50.1485,50.2755,50.2147,49.6241,49.976,50.6964
1404,50.3506,49.9663,50.4543,50.3232,50.2118,49.974,50.1581,50.2772,50.2242,49.636,49.9663,50.6985
1405,50.3562,49.9617,50.4611,50.3224,50.2072,49.9681,50.1645,50.2777,50.2215,49.6415,49.9612,50.6811
1406,50.3553,49.9566,50.4472,50.3338,50.1999,49.9721,50.154,50.2878,50.2246,49.6398,49.9644,50.689
1407,50.3537,49.9573,50.4514,50.3271,50.1856,49.9838,50.1488,50.2902,50.2283,49.6471,49.9612,50.6833
1408,50.3406,49.9495,50.4426,50.3249,50.1842,49.9981,50.159,50.3074,50.2288,49.6435,49.9574,50.6907
1409,50.3333,49.9463,50.4456,50.3118,50.1802,49.9987,50.164,50.3091,50.228,49.6399,49.9593,50.7135
1410,50.3356,49.9386,50.442,50.3032,50.1807,49.9961,50.1594,50.3128,50.231,49.6369,49.9632,50.7149
1411,50.3392,49.927,50.4346,50.3023,50.1889,49.9877,50.1503,50.3164,50.2386,49.6391,49.9749,50.7131
1412,50.3339,49.9323,50.4401,50.3014,50.1894,50.0,50.1482,50.3059,50.241,49.6277,49.9659,50.723
1413,50.3356,49.9375,50.4488,50.3109,50.19,50.0013,50.1398,50.3166,50.2563,49.6319,49.9717,50.736
1414,50.3411,49.9311,50.4485,50.3036,50.1905,49.9961,50.1442,50.3087,50.2741,49.6263,49.9672,50.7232
1415,50.3396,49.9305,50.443,50.3053,50.1884,50.0,50.1531,50.3008,50.2759,49.6305,49.9724,50.7266
1416,50.3541,49.926,50.4363,50.2942,50.1972,49.9974,50.1568,50.3012,50.284,49.6333,49.9743,50.7196
1417,50.3493,49.9184,50.4462,50.3042,50.2061,49.9929,50.1605,50.3151,50.2838,49.6522,49.9685,50.7114
1418,50.3638,49.9152,50.4466,50.313,50.2027,50.0187,50.1681,50.3046,50.2977,49.6505,49.9679,50.7141
1419,50.359,49.9095,50.4571,50.3102,50.1962,50.0155,50.1693,50.2993,50.2917,49.6533,49.9622,50.7233
1420,50.3626,49.9172,50.4613,50.3093,50.1935,50.0129,50.1717,50.2997,50.2845,49.6606,49.9552,50.7273
1421,50.3509,49.9256,50.4648,50.3117,50.1895,50.0103,50.1665,50.2925,50.2837,49.6564,49.9513,50.7139
1422,50.3379,49.9231,50.4639,50.3057,50.1958,50.0064,50.1645,50.3006,50.2719,49.6784,49.9674,50.7372
1423,50.3338,49.9187,50.4533,50.2902,50.1937,50.0,50.1605,50.2959,50.2807,49.6716,49.9674,50.7289
1424,50.3291,49.936,50.4479,50.2899,50.1821,49.9949,50.1662,50.2995,50.2639,49.6865,49.9661,50.7304
1425,50.3295,49.9399,50.4584,50.2846,50.1775,49.9942,50.1628,50.307,50.2726,49.6976,49.9764,50.7331
1426,50.3179,49.9336,50.4677,50.3023,50.1838,49.9872,50.1685,50.3093,50.2635,49.701,49.9713,50.7371
1427,50.3189,49.9259,50.4641,50.2989,50.1779,49.9795,50.1645,50.3103,50.2703,49.7038,49.9649,50.7314
1428,50.3123,49.926,50.4727,50.2955,50.1778,49.9853,50.1619,50.3114,50.2606,49.697,49.9643,50.7335
1429,50.3109,49.9209,50.4788,50.2978,50.1713,49.9847,50.1745,50.3137,50.2617,49.6889,49.9714,50.7272
1430,50.3011,49.9204,50.4721,50.2932,50.1807,49.9732,50.1706,50.3052,50.2647,49.6828,49.9752,50.7228
1431,50.2946,49.9262,50.4666,50.2923,50.185,49.9764,50.1615,50.2968,50.2683,49.6906,49.9771,50.7453
1432,50.2912,49.9427,50.46,50.2928,50.1817,49.977,50.1627,50.2896,50.256,49.694,49.9695,50.7429
1433,50.2923,49.9364,50.459,50.2856,50.1955,49.9821,50.155,50.283,50.2533,49.6949,49.9702,50.7424
1434,50.2845,49.9333,50.4676,50.2924,50.1998,49.9726,50.1644,50.2923,50.25,49.6843,49.974,50.7387
1435,50.283,49.9276,50.4628,50.2902,50.1845,49.9739,50.1674,50.2972,50.2454,49.689,49.9683,50.7407
1436,50.2645,49.9391,50.4562,50.2742,50.1743,49.9822,50.1679,50.3059,50.2439,49.6968,49.9702,50.7434
1437,50.2631,49.9544,50.4603,50.2772,50.178,49.9803,50.1615,50.3006,50.2406,49.6964,49.9734,50.7524
1438,50.2616,49.9512,50.4555,50.2802,50.1835,49.986,50.1709,50.3035,50.2404,49.7017,49.9576,50.7474
1439,50.2709,49.9487,50.4647,50.2939,50.1739,49.9905,50.1689,50.3115,50.2441,49.7107,49.9538,50.7558
1440,50.2701,49.9677,50.4618,50.293,50.1732,49.9987,50.1668,50.3126,50.2515,49.728,49.9431,50.7565
1441,50.2699,49.9703,50.4773,50.2909,50.1819,50.007,50.1547,50.3111,50.2418,49.7238,49.9501,50.7484
1442,50.2647,49.9779,50.4681,50.2951,50.1811,50.0063,50.1502,50.3115,50.2637,49.7252,49.9508,50.7504
1443,50.2695,49.9735,50.4766,50.3,50.1873,50.0063,50.1463,50.3189,50.261,49.7115,49.9552,50.7531
1444,50.2668,49.9792,50.4826,50.3098,50.179,49.9994,50.1468,50.3111,50.2671,49.7117,49.949,50.7557
1445,50.2654,49.9868,50.4779,50.3021,50.1807,50.0063,50.1423,50.3021,50.2789,49.7126,49.9484,50.7508
1446,50.2639,49.9861,50.4757,50.3088,50.1863,50.0025,50.1422,50.3063,50.2794,49.7071,49.9534,50.7401
1447,50.2594,49.9931,50.4665,50.3174,50.1824,49.9949,50.1296,50.3042,50.2848,49.706,49.9415,50.7516
1448,50.2498,49.9925,50.4781,50.3071,50.1791,49.9905,50.1389,50.3077,50.2871,49.6968,49.9284,50.7524
1449,50.2528,49.9881,50.4766,50.3056,50.1884,49.9912,50.1338,50.3408,50.297,49.6932,49.9247,50.7544
1450,50.2482,49.9755,50.4712,50.3161,50.1914,50.0,50.1406,50.3512,50.2874,49.6909,49.9159,50.7583
1451,50.2693,49.9724,50.4703,50.314,50.19,50.0082,50.1455,50.3441,50.2903,49.7018,49.9116,50.7427
1452,50.2603,49.973,50.4675,50.3163,50.1974,49.9987,50.1479,50.3419,50.2845,49.7064,49.916,50.7434
1453,50.2514,49.9818,50.4621,50.3023,50.191,50.0119,50.1534,50.3361,50.2812,49.7041,49.908,50.7341
